NUVA,NUVA label,IsAbstract,AIC,AIC label,Best,Blur,Equiv
VAC0525,INFANRIX PENTA,False,AIC-034961033,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961045,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961058,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961060,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961072,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961084,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961096,INFANRIX PENTA,True,1,11
VAC0525,INFANRIX PENTA,False,AIC-034961108,INFANRIX PENTA,True,1,11
VAC0526,HECOLIN,False,,,,
VAC0527,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,False,,,,
VAC0528,MOSQUIRIX,False,,,,
VAC0529,IMOVAX TETANO,False,AIC-026171,IMOVAX TETANO,True,1,2
VAC0529,IMOVAX TETANO,False,AIC-026171013,IMOVAX TETANO,True,1,2
VAC0530,TETANOL PUR,False,,,,
VAC0531,TETANOS ADSORBE MERIEUX,False,,,,
VAC0532,TETANUS VACCIN,False,,,,
VAC0534,MENJUGATE 10 µg,False,AIC-035436,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436017,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436029,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436031,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436043,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436056,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436068,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436070,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436082,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436094,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436106,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436118,MENJUGATE 10 µg,True,1,13
VAC0534,MENJUGATE 10 µg,False,AIC-035436120,MENJUGATE 10 µg,True,1,13
VAC0535,VAXELIS,False,AIC-044721,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721013,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721025,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721037,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721049,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721052,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721064,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721076,VAXELIS,True,1,9
VAC0535,VAXELIS,False,AIC-044721088,VAXELIS,True,1,9
VAC0538,VACCIN BCG BIOMED-LUBLIN,False,,,,
VAC0539,DENGVAXIA,False,AIC-047528,DENGVAXIA,True,1,6
VAC0539,DENGVAXIA,False,AIC-047528017,DENGVAXIA,True,1,6
VAC0539,DENGVAXIA,False,AIC-047528029,DENGVAXIA,True,1,6
VAC0539,DENGVAXIA,False,AIC-047528031,DENGVAXIA,True,1,6
VAC0539,DENGVAXIA,False,AIC-047528043,DENGVAXIA,True,1,6
VAC0539,DENGVAXIA,False,AIC-047528056,DENGVAXIA,True,1,6
VAC0540,IPAD T,False,,,,
VAC0541,BOOSTRIX,False,AIC-034813,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813016,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813028,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813030,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813042,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813055,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813067,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813079,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813081,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813093,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813105,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813117,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813129,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813131,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813143,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813156,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813168,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813170,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813182,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813194,BOOSTRIX,True,1,21
VAC0541,BOOSTRIX,False,AIC-034813206,BOOSTRIX,True,1,21
VAC0542,Vaccin D.T.P. Pasteur,False,,,,
VAC0543,HEXAXIM,False,,,,
VAC0544,TETRAXIM,False,,,,
VAC0545,EUVAX B 20 µg,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0545,EUVAX B 20 µg,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0545,EUVAX B 20 µg,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0545,EUVAX B 20 µg,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0545,EUVAX B 20 µg,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0545,EUVAX B 20 µg,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0546,DULTAVAX,False,,,,
VAC0549,"dTIPV - Diphtheria-Tetanus-Polio, low dose, unspecified",True,,,,
VAC0550,"Measles-Rubella vaccine, unspecified",True,,,,
VAC0551,"DTaPIPV vaccine, standard dose, unspecified",True,,,,
VAC0552,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,,,,
VAC0553,"Pentavalent DTwPHibIPV vaccine, unspecified",True,,,,
VAC0554,PEDIACEL,False,AIC-040475,PEDIACEL,True,1,6
VAC0554,PEDIACEL,False,AIC-040475016,PEDIACEL,True,1,6
VAC0554,PEDIACEL,False,AIC-040475028,PEDIACEL,True,1,6
VAC0554,PEDIACEL,False,AIC-040475030,PEDIACEL,True,1,6
VAC0554,PEDIACEL,False,AIC-040475042,PEDIACEL,True,1,6
VAC0554,PEDIACEL,False,AIC-040475055,PEDIACEL,True,1,6
VAC0555,COMBACT-HIB,False,,,,
VAC0556,MENITORIX,False,,,,
VAC0560,VAXIGRIPTETRA,False,AIC-044898,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898017,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898029,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898031,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898043,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898056,VAXIGRIPTETRA,True,1,7
VAC0560,VAXIGRIPTETRA,False,AIC-044898068,VAXIGRIPTETRA,True,1,7
VAC0561,IMOJEV,False,,,,
VAC0562,INFLUVAC TETRA,False,AIC-045452,INFLUVAC TETRA,True,1,5
VAC0562,INFLUVAC TETRA,False,AIC-045452012,INFLUVAC TETRA,True,1,5
VAC0562,INFLUVAC TETRA,False,AIC-045452024,INFLUVAC TETRA,True,1,5
VAC0562,INFLUVAC TETRA,False,AIC-045452036,INFLUVAC TETRA,True,1,5
VAC0562,INFLUVAC TETRA,False,AIC-045452048,INFLUVAC TETRA,True,1,5
VAC0563,ALPHA-RIX-TETRA,False,,,,
VAC0566,PNEUMOCOCCAL POLYSACCHARIDE VACCINE MSD,False,,,,
VAC0567,SHINGRIX,False,AIC-046337,SHINGRIX,True,1,3
VAC0567,SHINGRIX,False,AIC-046337010,SHINGRIX,True,1,3
VAC0567,SHINGRIX,False,AIC-046337022,SHINGRIX,True,1,3
VAC0568,BOOSTRIX-POLIO,False,,,,
VAC0569,INFANRIX-IPV,False,,,,
VAC0570,HIBERIX,False,AIC-031902,HIBERIX,True,1,3
VAC0570,HIBERIX,False,AIC-031902012,HIBERIX,True,1,3
VAC0570,HIBERIX,False,AIC-031902024,HIBERIX,True,1,3
VAC0573,AGRIFLU,False,,,,
VAC0574,Td POLIO ADSORBED,False,,,,
VAC0575,FSME-IMMUN,False,AIC-036515,"Tick-borne encephalitis vaccine, unspecified",True,10,0
VAC0576,FLUVIRAL,False,,,,
VAC0577,TRIPACEL HYBRID,False,,,,
VAC0578,INFANRIX-HIB,False,,,,
VAC0579,CLAIRYG 50 mg/mL,False,,,,
VAC0580,CLAIRYG,False,,,,
VAC0582,TRUMENBA,False,AIC-045429,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429014,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429026,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429038,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429040,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429053,TRUMENBA,True,1,7
VAC0582,TRUMENBA,False,AIC-045429065,TRUMENBA,True,1,7
VAC0585,"TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified",True,,,,
VAC0586,ERVEBO,False,AIC-048364,ERVEBO,True,1,2
VAC0586,ERVEBO,False,AIC-048364018,ERVEBO,True,1,2
VAC0590,VACCIN BCG AJVACCINES,False,,,,
VAC0591,VIVAXIM,False,,,,
VAC0592,SPEEDA,False,,,,
VAC0593,VERORAB,False,,,,
VAC0594,MENQUADFI,False,AIC-049225,MENQUADFI,True,1,3
VAC0594,MENQUADFI,False,AIC-049225016,MENQUADFI,True,1,3
VAC0594,MENQUADFI,False,AIC-049225028,MENQUADFI,True,1,3
VAC0595,FLUCELVAX TETRA,False,AIC-047475,FLUCELVAX TETRA,True,1,5
VAC0595,FLUCELVAX TETRA,False,AIC-047475013,FLUCELVAX TETRA,True,1,5
VAC0595,FLUCELVAX TETRA,False,AIC-047475025,FLUCELVAX TETRA,True,1,5
VAC0595,FLUCELVAX TETRA,False,AIC-047475037,FLUCELVAX TETRA,True,1,5
VAC0595,FLUCELVAX TETRA,False,AIC-047475049,FLUCELVAX TETRA,True,1,5
VAC0596,"DTaPHibHepB pentavalent vaccine, unspecified",True,,,,
VAC0598,"DTwPHibHepB pentavalent vaccine, unspecified",True,,,,
VAC0599,"DTPerHibHepB pentavalent vaccine, unspecified",True,,,,
VAC0600,"OPV bivalent 1-3, unspecified",True,AIC-041165,"OPV bivalent 1-3, unspecified",True,5,2
VAC0600,"OPV bivalent 1-3, unspecified",True,AIC-041165010,"OPV bivalent 1-3, unspecified",True,5,2
VAC0601,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,,,,
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,,,,
VAC0603,COMVAC3,False,,,,
VAC0610,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,,,,
VAC0611,SHAN-5,False,,,,
VAC0612,DTP-vax FINLAY,False,,,,
VAC0613,BORYUNG DTap VACCINE,False,,,,
VAC0614,TDAPBOOSTER AJ VACCINES,False,,,,
VAC0615,VACCIN T.P. PASTEUR,False,,,,
VAC0620,IXCHIQ,False,,,,
VAC0621,MENC VACCINE FUNED,False,,,,
VAC0622,EOLARIX,False,,,,
VAC0623,"Measles-mumps vaccine, unspecified",True,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,1
VAC0624,M-M-Vax,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0625,MORATEN,False,AIC-026983,MORATEN,True,1,3
VAC0625,MORATEN,False,AIC-026983015,MORATEN,True,1,3
VAC0625,MORATEN,False,AIC-026983027,MORATEN,True,1,3
VAC0626,MoRu Viraten,False,AIC-027978,MoRu Viraten,True,1,2
VAC0626,MoRu Viraten,False,AIC-027978016,MoRu Viraten,True,1,2
VAC0627,MORUMAN,False,,,,
VAC0628,Immravax,False,,,,
VAC0631,MENINVACTKIT,False,,,,
VAC0632,OPVERO,False,,,,
VAC0633,ZABDENO,False,AIC-048911,ZABDENO,True,1,2
VAC0633,ZABDENO,False,AIC-048911010,ZABDENO,True,1,2
VAC0634,MVABEA,False,AIC-048914,MVABEA,True,1,2
VAC0634,MVABEA,False,AIC-048914016,MVABEA,True,1,2
VAC0635,PREFLUCEL,False,AIC-040490,PREFLUCEL,True,1,5
VAC0635,PREFLUCEL,False,AIC-040490017,PREFLUCEL,True,1,5
VAC0635,PREFLUCEL,False,AIC-040490029,PREFLUCEL,True,1,5
VAC0635,PREFLUCEL,False,AIC-040490031,PREFLUCEL,True,1,5
VAC0635,PREFLUCEL,False,AIC-040490043,PREFLUCEL,True,1,5
VAC0636,FLUMIST QUADRIVALENT,False,,,,
VAC0637,IPAD DT,False,,,,
VAC0638,IPAD POLIO,False,,,,
VAC0639,ADACEL POLIO,False,,,,
VAC0640,TRITANRIX HepB+Hib,False,,,,
VAC0641,GLOBORIX,False,,,,
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,,,,
VAC0643,"Meningococcal ACWY conjugate vaccine, unspecified",True,,,,
VAC0644,QDENGA,False,,,,
VAC0645,IMMU ORR,False,,,,
VAC0646,CECOLIN,False,,,,
VAC0647,ROTASIIL,False,,,,
VAC0648,"COVID-19 vaccine, unspecified",True,,,,
VAC0649,EFLUELDA TETRA,False,AIC-048644,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644013,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644025,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644037,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644049,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644052,EFLUELDA TETRA,True,1,7
VAC0649,EFLUELDA TETRA,False,AIC-048644064,EFLUELDA TETRA,True,1,7
VAC0650,VAXZEVRIA ASTRAZENECA,False,AIC-049314,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0650,VAXZEVRIA ASTRAZENECA,False,AIC-049314014,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0650,VAXZEVRIA ASTRAZENECA,False,AIC-049314026,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0651,CORONAVAC COVID-19 VACCINE,False,,,,
VAC0652,CONVIDECIA,False,,,,
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,AIC-033014,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0654,"Hepatitis A + Hepatitis B vaccine Adult, unspecified",True,AIC-033014,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0655,"Diphtheria vaccine, unspecified",True,,,,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,AIC-049283,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,AIC-049283017,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0657,SINOPHARM WUHAN COVID-19 VACCINE,False,,,,
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,,,,
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,,,,
VAC0660,CHINESE-IMB-INACTIVATED-COVID,False,,,,
VAC0661,INOVIO-DNA-COVID,False,,,,
VAC0662,OSAKA-DNA-COVID / AG0301-COVID19,False,,,,
VAC0663,CADILA-DNA-COVID,False,,,,
VAC0664,GX-19-DNA-Covid,False,,,,
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,,,,
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,AIC-049395,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,AIC-049395015,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,AIC-049395027,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0667,NUVAXOVID,False,,,,
VAC0668,KENTUCKY-RBD-COVID,False,,,,
VAC0669,ARCTURUS-RNA-COVID,False,,,,
VAC0670,SPOUTNIK V,False,,,,
VAC0671,CLOVER-SPIKE-SCB-2019-COVID,False,,,,
VAC0672,VAXINE-SPIKE-COVID,False,,,,
VAC0673,QUEENSLAND-SPIKE-MF59-COVID,False,,,,
VAC0674,PASTEUR-MSD MEASLES VECTOR COVID,False,,,,
VAC0675,IMPERIAL-COLLEGE-RNA-COVID,False,,,,
VAC0676,CUREVAC-RNA-COVID,False,,,,
VAC0677,CHINESE-PLA-ARN-Covid,False,,,,
VAC0678,Medicago-VLP-Covid,False,,,,
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,,,,
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,,,,
VAC0681,GRAD-COV2 COVID-19 VACCINE REITHERA,False,,,,
VAC0682,FLUQUADRI,False,,,,
VAC0683,EpiVacCorona,False,,,,
VAC0684,QAZVAC,False,,,,
VAC0685,VIDPREVTYN BETA,False,,,,
VAC0686,MULTI-PEPTIDE-pVAC-COVID,False,,,,
VAC0687,UB-612 COVID-19 Vaccine,False,,,,
VAC0688,INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine,False,,,,
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,False,,,,
VAC0690,CHINESE-AD5-NCOV-COVID,False,,,,
VAC0691,FINLAY-FR-1,False,,,,
VAC0692,COVAXX,False,,,,
VAC0693,VXA-COV2-1-COVID,False,,,,
VAC0694,LMU-MVA-SARS-2-S-COVID,False,,,,
VAC0695,RBD-HBsAg-VLPs-Covid,False,,,,
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,,,,
VAC0697,V590 (COVID-19),False,,,,
VAC0698,hAd5-COVID-19,False,,,,
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,False,,,,
VAC0701,BACTRL-SPIKE,False,,,,
VAC0702,RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID,False,,,,
VAC0703,ADJUVANTED PROTEIN SUBUNIT (RBD),False,,,,
VAC0705,INFLUSPLIT TETRA,False,,,,
VAC0706,FLUZONE QUADRIVALENT,False,,,,
VAC0707,CORONAVIRUS SARS-CoV-2 INACTIVÉ,False,,,,
VAC0708,CORVAX12,False,,,,
VAC0709,COVI-VAC,False,,,,
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,,,,
VAC0711,"Typhoid conjugate vaccine, unspecified",True,,,,
VAC0712,"Typhoid-hepatitis A vaccine, unspecified",True,,,,
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,,,,
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,,,,
VAC0715,ERUCOV-VAC,False,,,,
VAC0716,SARS-COV-2-RBD-FC FUSION PROTEIN,False,,,,
VAC0717,CIGB-669,False,,,,
VAC0718,CIGB-66,False,,,,
VAC0719,NANOCOVAX,False,,,,
VAC0720,S-268019,False,,,,
VAC0721,ADIMRSC-2F,False,,,,
VAC0722,COVIGENIX VAX-001,False,,,,
VAC0723,GLS-5310,False,,,,
VAC0724,CHULACOV19,False,,,,
VAC0725,COH04S1,False,,,,
VAC0726,ADCOVID,False,,,,
VAC0727,ADCLD-COV19,False,,,,
VAC0728,aAPC COVID-19 VACCINE,False,,,,
VAC0729,LV-SMENP-DC vaccine,False,,,,
VAC0730,DENDRITIC CELL AV-COVID-19 VACCINE,False,,,,
VAC0731,DITANRIX,False,AIC-020967,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967016,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967028,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967030,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967042,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967055,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967067,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967079,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967081,DITANRIX,True,1,10
VAC0731,DITANRIX,False,AIC-020967093,DITANRIX,True,1,10
VAC0732,COVAC-1 - COVAC-2,False,,,,
VAC0733,HEPLISAV-B,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0733,HEPLISAV-B,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0733,HEPLISAV-B,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0733,HEPLISAV-B,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0733,HEPLISAV-B,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0733,HEPLISAV-B,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0734,POLIO BOOSTRIX,False,AIC-036752,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752018,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752020,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752032,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752044,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752057,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752069,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752071,POLIO BOOSTRIX,True,1,9
VAC0734,POLIO BOOSTRIX,False,AIC-036752083,POLIO BOOSTRIX,True,1,9
VAC0735,POLIOINFANRIX,False,AIC-037157,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157017,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157029,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157031,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157043,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157056,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157068,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157070,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157082,POLIOINFANRIX,True,1,10
VAC0735,POLIOINFANRIX,False,AIC-037157094,POLIOINFANRIX,True,1,10
VAC0736,TRIAXIS POLIO,False,AIC-048290,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290011,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290023,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290035,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290047,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290050,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290062,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290074,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290086,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290098,TRIAXIS POLIO,True,1,11
VAC0736,TRIAXIS POLIO,False,AIC-048290100,TRIAXIS POLIO,True,1,11
VAC0737,GBP510,False,,,,
VAC0739,RAZI COV PARS,False,,,,
VAC0740,PTX-COVID19-B,False,,,,
VAC0741,COVID-EVAX,False,,,,
VAC0742,COVIGEN,False,,,,
VAC0743,BBV154,False,,,,
VAC0744,COVID-19 INACTIVATED VACCINE,False,,,,
VAC0745,MF59 ADJUVANTED SARS-CoV-2 SCLAMP VACCINE,False,,,,
VAC0752,COVISHIELD,False,,,,
VAC0753,INACTIVATED SARS-COV-2 VACCINE FAKHRAVAC (MIVAC),False,,,,
VAC0754,INACTIVATED KOCAK-19 INAKTIF ADJUVANT COVID-19 VACCINE,False,,,,
VAC0755,ADJUVANTED INACTIVATED VACCINE AGAINST SARS-CoV-2,False,,,,
VAC0756,MV-014-212,False,,,,
VAC0757,NBP 2001,False,,,,
VAC0758,SPFN COVID 19 VACCINE + AFLQ,False,,,,
VAC0759,EUCORVAC-19,False,,,,
VAC0760,RECOV,False,,,,
VAC0761,V-01,False,,,,
VAC0762,COV2 SAM (LNP) VACCINE,False,,,,
VAC0763,mRNA-1273.351,False,,,,
VAC0764,MRT5500,False,,,,
VAC0765,DS-5670a,False,,,,
VAC0766,HDT-301,False,,,,
VAC0767,ChAdV68 SAM-LNP rS-TCE GRITSTONE ONCOLOGY COVID-19 VACCINE,False,,,,
VAC0768,COVIVAC,False,,,,
VAC0769,SC-Ad6-1,False,,,,
VAC0770,NDV-HXP-S,False,,,,
VAC0771,VBI-2902a,False,,,,
VAC0772,SARS-CoV-2 VLP Vaccine,False,,,,
VAC0773,ABNCoV2,False,,,,
VAC0774,"FSME-IMMUN 0,25 mL",False,AIC-036515,"Tick-borne encephalitis vaccine, unspecified",True,10,0
VAC0775,"DTwPHib, unspecified",True,,,,
VAC0776,TETRABIK,False,,,,
VAC0777,ADJUPANRIX,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0777,ADJUPANRIX,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0778,VAXCHORA,False,AIC-048696,VAXCHORA,True,1,2
VAC0778,VAXCHORA,False,AIC-048696013,VAXCHORA,True,1,2
VAC0779,BATREVAC,False,AIC-035619,BATREVAC,True,1,5
VAC0779,BATREVAC,False,AIC-035619016,BATREVAC,True,1,5
VAC0779,BATREVAC,False,AIC-035619028,BATREVAC,True,1,5
VAC0779,BATREVAC,False,AIC-035619030,BATREVAC,True,1,5
VAC0779,BATREVAC,False,AIC-035619042,BATREVAC,True,1,5
VAC0780,VAXNEUVANCE,False,AIC-049825,VAXNEUVANCE,True,1,7
VAC0780,VAXNEUVANCE,False,AIC-049825019,VAXNEUVANCE,True,1,7
VAC0780,VAXNEUVANCE,False,AIC-049825021,VAXNEUVANCE,True,1,7
VAC0780,VAXNEUVANCE,False,AIC-049825033,VAXNEUVANCE,True,1,7
